-0.006505	0.742000	0.042932
-0.055237	0.716000	0.043939
0.026384	0.684000	0.014391
-0.003661	0.696000	-0.041491
0.003556	0.676000	-0.003556
0.008628	0.703000	-0.045606
0.015380	0.731000	0.034606
-0.027899	0.663000	0.018599
0.014286	0.679000	0.001191
0.001215	0.693000	-0.034022
0.010604	0.672000	0.010604
0.001183	0.675000	-0.002367
-0.028909	0.687000	-0.024091
-0.028506	0.739000	0.040167
-0.024852	0.746000	0.027468
0.009482	0.676000	0.001185
-0.022520	0.676000	-0.007112
0.008567	0.698000	-0.037939
-0.051543	0.717000	0.037714
-0.042957	0.700000	-0.024547
-0.010436	0.744000	0.040439
0.028672	0.711000	0.043632
-0.015612	0.742000	0.045534
-0.007343	0.698000	-0.046505
-0.023020	0.691000	-0.033923
-0.015386	0.675000	-0.005917
-0.041968	0.704000	-0.032093
0.005197	0.741000	0.032480
-0.008199	0.668000	0.005856
0.000000	0.664000	0.015135
0.000000	0.707000	-0.057022
-0.032640	0.716000	-0.056492
-0.043570	0.710000	-0.038591
0.001192	0.680000	-0.016692
0.020328	0.682000	0.005979
-0.022786	0.684000	-0.021587
0.003551	0.675000	-0.002367
0.009538	0.680000	-0.007154
0.010324	0.736000	0.032261
-0.037123	0.683000	-0.005988
0.015682	0.688000	-0.015682
-0.033552	0.736000	0.049037
-0.008444	0.688000	-0.030157
-0.003566	0.678000	-0.013076
0.020030	0.672000	0.024743
-0.029719	0.678000	-0.005944
-0.018214	0.742000	0.053340
-0.055237	0.716000	0.045194
-0.019620	0.746000	0.030084
-0.023284	0.664000	0.015135
-0.040958	0.730000	0.035838
0.020477	0.687000	-0.004818
0.014137	0.733000	0.042411
-0.017411	0.662000	0.023214
-0.003913	0.744000	0.035221
-0.002321	0.662000	0.017411
-0.019515	0.742000	0.037728
0.009058	0.738000	0.037525
-0.017989	0.684000	-0.023986
-0.016471	0.671000	0.001176
-0.028614	0.680000	-0.009538
-0.046635	0.682000	0.015545
-0.012273	0.700000	-0.047866
-0.048104	0.722000	0.043041
0.011346	0.719000	-0.060511
-0.037123	0.683000	-0.007185
-0.029761	0.738000	0.046583
0.008604	0.701000	-0.043018
-0.006049	0.690000	-0.033874
0.008395	0.684000	-0.017989
0.001299	0.741000	0.041575
0.005839	0.666000	0.015180
0.019581	0.698000	-0.025700
0.027619	0.716000	0.045194
0.004755	0.678000	-0.009510
-0.021966	0.696000	-0.040271
0.027382	0.679000	0.022620
0.027866	0.691000	0.003635
0.010667	0.676000	0.002371
-0.020447	0.686000	-0.025259
-0.002434	0.694000	-0.038938
-0.011712	0.668000	0.004685
-0.044906	0.674000	0.024817
-0.034984	0.739000	0.028506
0.010324	0.736000	0.037423
0.006084	0.694000	-0.034071
-0.016225	0.661000	0.017384
0.001217	0.694000	-0.035288
-0.038593	0.667000	0.024559
0.018699	0.711000	-0.042385
-0.006505	0.742000	0.053340
-0.011788	0.747000	0.028814
0.009566	0.682000	-0.010762
-0.028867	0.686000	-0.021650
-0.030596	0.698000	-0.037939
-0.002476	0.706000	-0.055703
-0.051543	0.717000	0.050286
-0.042834	0.698000	-0.023253
-0.037341	0.687000	-0.013250
0.010699	0.678000	-0.000000
-0.001191	0.679000	-0.014286
-0.037556	0.714000	-0.050075
-0.013097	0.747000	0.031434
-0.011740	0.744000	0.041743
-0.015568	0.683000	-0.020358
0.007343	0.698000	-0.039162
0.004867	0.694000	-0.035288
0.000000	0.739000	0.047941
-0.050105	0.697000	-0.006110
-0.039055	0.675000	0.011835
0.017109	0.697000	-0.026886
-0.018627	0.664000	0.013971
0.022502	0.713000	-0.040004
-0.041361	0.674000	0.016544
-0.002455	0.700000	-0.045411
-0.007269	0.691000	-0.035135
-0.037136	0.706000	-0.042087
0.014454	0.687000	-0.014454
-0.034525	0.679000	-0.001191
-0.056729	0.719000	0.047905
-0.041975	0.684000	-0.001199
-0.009538	0.680000	-0.016692
-0.006540	0.746000	0.036624
-0.003487	0.663000	0.015112
-0.032712	0.691000	-0.025443
-0.003903	0.742000	0.041631
-0.023686	0.711000	-0.061084
0.011583	0.734000	0.036035
-0.033689	0.739000	0.027210
-0.012238	0.698000	-0.044058
0.005162	0.736000	0.050328
0.001240	0.707000	-0.057022
-0.054234	0.703000	-0.007396
0.010636	0.674000	0.008272
-0.024338	0.661000	0.022020
-0.001168	0.666000	0.014013
-0.048252	0.688000	0.006031
-0.033327	0.704000	-0.044436
-0.040299	0.676000	0.011853
-0.046704	0.683000	0.010778
0.006964	0.662000	0.025536
0.014137	0.733000	0.035985
0.024964	0.678000	0.022586
-0.020788	0.741000	0.036378
-0.003556	0.676000	-0.009482
-0.025914	0.739000	0.057011
0.018357	0.698000	-0.026924
-0.025984	0.741000	0.032480
-0.034842	0.736000	0.041295
-0.050105	0.697000	-0.004888
-0.014291	0.741000	0.055866
-0.005891	0.672000	-0.001178
0.010936	0.693000	-0.027946
-0.038601	0.688000	-0.014476
-0.005917	0.675000	-0.007101
-0.020477	0.687000	-0.028909
-0.037423	0.667000	0.024559
-0.027221	0.675000	-0.004734
-0.011093	0.703000	-0.051769
-0.008567	0.698000	-0.044058
-0.011709	0.742000	0.045534
-0.041238	0.672000	0.028278
0.018173	0.691000	-0.014539
-0.043111	0.683000	0.002395
-0.049370	0.722000	0.043041
-0.026858	0.666000	0.012845
0.002409	0.687000	-0.024091
0.029456	0.700000	-0.017183
-0.009342	0.666000	0.011677
0.009033	0.736000	0.041295
0.002367	0.675000	-0.002367
-0.002598	0.741000	0.046772
-0.019881	0.667000	0.010525
-0.002598	0.741000	0.053268
0.024091	0.687000	0.004818
-0.010478	0.747000	0.027505
-0.036133	0.736000	0.033552
0.026500	0.687000	0.007227
-0.029372	0.698000	-0.037939
0.007743	0.736000	0.050328
0.023652	0.710000	-0.037346
0.025332	0.688000	0.002413
0.015727	0.690000	-0.016937
-0.038917	0.716000	-0.048960
-0.025914	0.739000	0.051829
-0.031718	0.670000	0.012922
0.011583	0.734000	0.048904
-0.038556	0.733000	0.035985
0.019146	0.728000	0.052333
-0.018312	0.746000	0.030084
-0.012273	0.700000	-0.046639
-0.013616	0.706000	-0.056941
0.016183	0.710000	-0.043570
-0.004636	0.661000	0.017384
-0.046903	0.723000	0.041833
-0.026938	0.668000	0.009370
0.001168	0.666000	0.014013
0.001299	0.741000	0.042874
0.012466	0.711000	-0.051111
0.014391	0.684000	-0.009594
-0.031956	0.701000	-0.039331
-0.011923	0.680000	-0.017884
0.001178	0.672000	0.001178
-0.029801	0.739000	0.031097
-0.049674	0.691000	0.004846
-0.038917	0.716000	-0.051471
0.016495	0.672000	0.017674
0.021073	0.707000	-0.034709
-0.033187	0.676000	-0.000000
0.008542	0.696000	-0.034169
0.017621	0.670000	0.023495
0.001161	0.662000	0.022053
-0.001234	0.704000	-0.053077
-0.048823	0.714000	-0.033801
0.024547	0.700000	-0.018410
-0.006224	0.710000	-0.060998
0.018094	0.688000	-0.010857
0.014938	0.710000	-0.044815
0.015203	0.667000	0.023389
-0.037241	0.708000	-0.044689
0.032184	0.706000	0.042087
-0.050002	0.679000	0.027382
0.000000	0.676000	-0.007112
-0.043339	0.727000	0.038240
-0.019851	0.666000	0.012845
-0.033334	0.679000	-0.003572
-0.010904	0.691000	-0.035135
-0.043399	0.728000	0.034464
0.020894	0.701000	-0.027040
-0.037423	0.736000	0.032261
-0.001227	0.700000	-0.044184
-0.022313	0.707000	-0.055782
-0.045606	0.703000	-0.024652
